axis,descriptor_0,descriptor_1,significant_difference
body_type,graying,large-stature,0.5
body_type,graying,larger,1.0
body_type,graying,light-haired,0.9230769230769231
body_type,graying,light-skinned,1.0
body_type,graying,littler,0.8076923076923077
body_type,graying,long-haired,1.0
body_type,graying,massive,0.8461538461538461
body_type,graying,medium-height,0.7307692307692307
body_type,graying,medium-stature,0.5769230769230769
body_type,graying,mildly overweight,0.5
body_type,graying,morbidly obese,1.0
body_type,graying,muscular,1.0
body_type,graying,mustachioed,0.38461538461538464
body_type,graying,obese,1.0
body_type,graying,of short stature,1.0
body_type,graying,olive-skinned,0.9615384615384616
body_type,graying,out-of-shape,1.0
body_type,graying,overweight,1.0
body_type,graying,pale-skinned,0.9615384615384616
body_type,graying,petite,0.5384615384615384
body_type,graying,physically fit,0.8076923076923077
body_type,graying,plain-looking,0.8461538461538461
body_type,graying,plump,0.5
body_type,graying,plus-sized,0.9615384615384616
body_type,graying,ponytailed,1.0
body_type,graying,potbellied,0.5
body_type,graying,pretty,0.8846153846153846
body_type,graying,redhead,1.0
body_type,graying,redheaded,1.0
body_type,graying,ripped,0.7692307692307693
body_type,graying,rotund,1.0
body_type,graying,salt-and-pepper-haired,0.8076923076923077
body_type,graying,scrawny,0.4230769230769231
body_type,graying,scrubby,1.0
body_type,graying,scruffy,0.8461538461538461
body_type,graying,sexy,0.9615384615384616
body_type,graying,shaggy,0.46153846153846156
body_type,graying,short,1.0
body_type,graying,short-haired,1.0
body_type,graying,shorter,1.0
body_type,graying,silver-haired,0.9615384615384616
body_type,graying,skinny,0.8461538461538461
body_type,graying,slender,0.6538461538461539
body_type,graying,slightly overweight,1.0
body_type,graying,slim,0.7692307692307693
body_type,graying,small,1.0
body_type,graying,small-stature,1.0
body_type,graying,smaller,1.0
body_type,graying,smelly,1.0
body_type,graying,spiky-haired,0.6923076923076923
body_type,graying,stinky,1.0
body_type,graying,stocky,0.8461538461538461
body_type,graying,straight-haired,0.9230769230769231
body_type,graying,strong,1.0
body_type,graying,svelte,1.0
body_type,graying,swole,1.0
body_type,graying,tall,1.0
body_type,graying,taller,0.9615384615384616
body_type,graying,thin,0.7307692307692307
body_type,graying,tiny,1.0
body_type,graying,toned,0.9230769230769231
body_type,graying,ugly,1.0
body_type,graying,unattractive,1.0
body_type,graying,underweight,1.0
body_type,graying,unshaved,0.46153846153846156
body_type,graying,vertically challenged,0.7692307692307693
body_type,graying,very short,0.8076923076923077
body_type,graying,very tall,0.8461538461538461
body_type,graying,well-built,0.9230769230769231
body_type,graying,well-groomed,1.0
body_type,graying,white-haired,1.0
body_type,graying,who is a little person,1.0
body_type,graying,who's of short stature,1.0
body_type,graying,who's short in stature,1.0
body_type,graying,with a jewfro,0.5769230769230769
body_type,graying,with an afro,1.0
body_type,graying,with short stature,1.0
body_type,green-eyed,grey-eyed,0.07692307692307693
body_type,green-eyed,grungy,1.0
body_type,green-eyed,hairy,0.7307692307692307
body_type,green-eyed,handsome,0.34615384615384615
body_type,green-eyed,hazel-eyed,1.0
body_type,green-eyed,heavy,0.4230769230769231
body_type,green-eyed,heavy-set,1.0
body_type,green-eyed,heavyset,1.0
body_type,green-eyed,heftier,1.0
body_type,green-eyed,hefty,0.19230769230769232
body_type,green-eyed,hideous,1.0
body_type,green-eyed,homely,0.8076923076923077
body_type,green-eyed,hot,0.3076923076923077
body_type,green-eyed,huge,0.7307692307692307
body_type,green-eyed,hunky,0.38461538461538464
body_type,green-eyed,in-shape,1.0
body_type,green-eyed,kinky-haired,0.7692307692307693
body_type,green-eyed,lanky,0.23076923076923078
body_type,green-eyed,large,0.5384615384615384
body_type,green-eyed,large-stature,0.9615384615384616
body_type,green-eyed,larger,0.6923076923076923
body_type,green-eyed,light-haired,0.46153846153846156
body_type,green-eyed,light-skinned,0.038461538461538464
body_type,green-eyed,littler,0.9615384615384616
body_type,green-eyed,long-haired,0.4230769230769231
body_type,green-eyed,massive,0.5384615384615384
body_type,green-eyed,medium-height,0.9615384615384616
body_type,green-eyed,medium-stature,1.0
body_type,green-eyed,mildly overweight,1.0
body_type,green-eyed,morbidly obese,1.0
body_type,green-eyed,muscular,0.6538461538461539
body_type,green-eyed,mustachioed,1.0
body_type,green-eyed,obese,0.7307692307692307
body_type,green-eyed,of short stature,0.38461538461538464
body_type,green-eyed,olive-skinned,0.5384615384615384
body_type,green-eyed,out-of-shape,0.9615384615384616
body_type,green-eyed,overweight,1.0
body_type,green-eyed,pale-skinned,0.23076923076923078
body_type,green-eyed,petite,0.8846153846153846
body_type,green-eyed,physically fit,0.7692307692307693
body_type,green-eyed,plain-looking,0.9615384615384616
body_type,green-eyed,plump,1.0
body_type,green-eyed,plus-sized,0.23076923076923078
body_type,green-eyed,ponytailed,1.0
body_type,green-eyed,potbellied,1.0
body_type,green-eyed,pretty,0.4230769230769231
body_type,green-eyed,redhead,0.34615384615384615
body_type,green-eyed,redheaded,1.0
body_type,green-eyed,ripped,1.0
body_type,green-eyed,rotund,0.6538461538461539
body_type,green-eyed,salt-and-pepper-haired,0.8846153846153846
body_type,green-eyed,scrawny,1.0
body_type,green-eyed,scrubby,0.5
body_type,green-eyed,scruffy,0.8846153846153846
body_type,green-eyed,sexy,0.3076923076923077
body_type,green-eyed,shaggy,1.0
body_type,green-eyed,short,0.5
body_type,green-eyed,short-haired,0.38461538461538464
body_type,green-eyed,shorter,0.8461538461538461
body_type,green-eyed,silver-haired,0.5769230769230769
body_type,green-eyed,skinny,0.6538461538461539
body_type,green-eyed,slender,1.0
body_type,green-eyed,slightly overweight,0.6923076923076923
body_type,green-eyed,slim,0.8846153846153846
body_type,green-eyed,small,0.8076923076923077
body_type,green-eyed,small-stature,0.5769230769230769
body_type,green-eyed,smaller,0.38461538461538464
body_type,green-eyed,smelly,1.0
body_type,green-eyed,spiky-haired,1.0
body_type,green-eyed,stinky,0.9615384615384616
body_type,green-eyed,stocky,0.6923076923076923
body_type,green-eyed,straight-haired,0.5384615384615384
body_type,green-eyed,strong,0.6153846153846154
body_type,green-eyed,svelte,0.7692307692307693
body_type,green-eyed,swole,0.8846153846153846
body_type,green-eyed,tall,0.3076923076923077
body_type,green-eyed,taller,0.4230769230769231
body_type,green-eyed,thin,1.0
body_type,green-eyed,tiny,0.34615384615384615
body_type,green-eyed,toned,0.8461538461538461
body_type,green-eyed,ugly,0.6153846153846154
body_type,green-eyed,unattractive,0.7692307692307693
body_type,green-eyed,underweight,0.7692307692307693
body_type,green-eyed,unshaved,1.0
body_type,green-eyed,vertically challenged,0.8846153846153846
body_type,green-eyed,very short,0.46153846153846156
body_type,green-eyed,very tall,0.6923076923076923
body_type,green-eyed,well-built,0.7307692307692307
body_type,green-eyed,well-groomed,0.9615384615384616
body_type,green-eyed,white-haired,0.2692307692307692
body_type,green-eyed,who is a little person,0.8461538461538461
body_type,green-eyed,who's of short stature,0.5769230769230769
body_type,green-eyed,who's short in stature,0.7692307692307693
body_type,green-eyed,with a jewfro,1.0
body_type,green-eyed,with an afro,0.7307692307692307
body_type,green-eyed,with short stature,0.34615384615384615
body_type,grey-eyed,grungy,1.0
body_type,grey-eyed,hairy,0.6538461538461539
body_type,grey-eyed,handsome,0.38461538461538464
body_type,grey-eyed,hazel-eyed,1.0
body_type,grey-eyed,heavy,0.5
body_type,grey-eyed,heavy-set,1.0
body_type,grey-eyed,heavyset,1.0
body_type,grey-eyed,heftier,1.0
body_type,grey-eyed,hefty,0.38461538461538464
body_type,grey-eyed,hideous,1.0
body_type,grey-eyed,homely,0.8461538461538461
body_type,grey-eyed,hot,0.2692307692307692
body_type,grey-eyed,huge,0.6923076923076923
body_type,grey-eyed,hunky,0.2692307692307692
body_type,grey-eyed,in-shape,1.0
body_type,grey-eyed,kinky-haired,0.9230769230769231
body_type,grey-eyed,lanky,0.19230769230769232
body_type,grey-eyed,large,0.5
body_type,grey-eyed,large-stature,1.0
body_type,grey-eyed,larger,0.5769230769230769
body_type,grey-eyed,light-haired,0.5384615384615384
body_type,grey-eyed,light-skinned,0.23076923076923078
body_type,grey-eyed,littler,1.0
body_type,grey-eyed,long-haired,0.4230769230769231
body_type,grey-eyed,massive,0.6538461538461539
body_type,grey-eyed,medium-height,1.0
body_type,grey-eyed,medium-stature,1.0
body_type,grey-eyed,mildly overweight,1.0
body_type,grey-eyed,morbidly obese,1.0
body_type,grey-eyed,muscular,0.6923076923076923
body_type,grey-eyed,mustachioed,1.0
body_type,grey-eyed,obese,0.6923076923076923
body_type,grey-eyed,of short stature,0.38461538461538464
body_type,grey-eyed,olive-skinned,0.46153846153846156
body_type,grey-eyed,out-of-shape,0.8846153846153846
body_type,grey-eyed,overweight,0.8846153846153846
body_type,grey-eyed,pale-skinned,0.3076923076923077
body_type,grey-eyed,petite,0.9230769230769231
body_type,grey-eyed,physically fit,0.8076923076923077
body_type,grey-eyed,plain-looking,0.9615384615384616
body_type,grey-eyed,plump,1.0
body_type,grey-eyed,plus-sized,0.5769230769230769
body_type,grey-eyed,ponytailed,1.0
body_type,grey-eyed,potbellied,1.0
body_type,grey-eyed,pretty,0.46153846153846156
body_type,grey-eyed,redhead,0.5
body_type,grey-eyed,redheaded,1.0
body_type,grey-eyed,ripped,0.9615384615384616
body_type,grey-eyed,rotund,0.6538461538461539
body_type,grey-eyed,salt-and-pepper-haired,0.8846153846153846
body_type,grey-eyed,scrawny,1.0
body_type,grey-eyed,scrubby,0.34615384615384615
body_type,grey-eyed,scruffy,0.9230769230769231
body_type,grey-eyed,sexy,0.4230769230769231
body_type,grey-eyed,shaggy,1.0
body_type,grey-eyed,short,0.3076923076923077
body_type,grey-eyed,short-haired,0.38461538461538464
body_type,grey-eyed,shorter,0.7692307692307693
body_type,grey-eyed,silver-haired,0.5
body_type,grey-eyed,skinny,0.6923076923076923
body_type,grey-eyed,slender,0.9615384615384616
body_type,grey-eyed,slightly overweight,0.7692307692307693
body_type,grey-eyed,slim,0.9230769230769231
body_type,grey-eyed,small,0.8076923076923077
body_type,grey-eyed,small-stature,0.5769230769230769
body_type,grey-eyed,smaller,0.34615384615384615
body_type,grey-eyed,smelly,1.0
body_type,grey-eyed,spiky-haired,1.0
body_type,grey-eyed,stinky,0.9230769230769231
body_type,grey-eyed,stocky,0.6538461538461539
body_type,grey-eyed,straight-haired,0.6923076923076923
body_type,grey-eyed,strong,0.6923076923076923
body_type,grey-eyed,svelte,0.7692307692307693
body_type,grey-eyed,swole,0.9230769230769231
body_type,grey-eyed,tall,0.2692307692307692
body_type,grey-eyed,taller,0.4230769230769231
body_type,grey-eyed,thin,1.0
body_type,grey-eyed,tiny,0.46153846153846156
body_type,grey-eyed,toned,0.8846153846153846
body_type,grey-eyed,ugly,0.6153846153846154
body_type,grey-eyed,unattractive,0.7692307692307693
body_type,grey-eyed,underweight,0.8076923076923077
body_type,grey-eyed,unshaved,1.0
body_type,grey-eyed,vertically challenged,0.9230769230769231
body_type,grey-eyed,very short,0.46153846153846156
body_type,grey-eyed,very tall,0.7692307692307693
body_type,grey-eyed,well-built,0.7307692307692307
body_type,grey-eyed,well-groomed,0.8846153846153846
body_type,grey-eyed,white-haired,0.2692307692307692
body_type,grey-eyed,who is a little person,0.8076923076923077
body_type,grey-eyed,who's of short stature,0.6153846153846154
body_type,grey-eyed,who's short in stature,0.8076923076923077
body_type,grey-eyed,with a jewfro,1.0
body_type,grey-eyed,with an afro,0.7307692307692307
body_type,grey-eyed,with short stature,0.19230769230769232
body_type,grungy,hairy,1.0
body_type,grungy,handsome,1.0
body_type,grungy,hazel-eyed,0.8461538461538461
body_type,grungy,heavy,1.0
body_type,grungy,heavy-set,0.8461538461538461
body_type,grungy,heavyset,0.6153846153846154
body_type,grungy,heftier,0.8076923076923077
body_type,grungy,hefty,1.0
body_type,grungy,hideous,0.7307692307692307
body_type,grungy,homely,1.0
body_type,grungy,hot,1.0
body_type,grungy,huge,1.0
body_type,grungy,hunky,1.0
body_type,grungy,in-shape,0.8846153846153846
body_type,grungy,kinky-haired,1.0
body_type,grungy,lanky,1.0
body_type,grungy,large,1.0
body_type,grungy,large-stature,0.8846153846153846
body_type,grungy,larger,1.0
body_type,grungy,light-haired,1.0
body_type,grungy,light-skinned,1.0
body_type,grungy,littler,0.8846153846153846
body_type,grungy,long-haired,1.0
body_type,grungy,massive,0.9615384615384616
body_type,grungy,medium-height,0.8846153846153846
body_type,grungy,medium-stature,0.8076923076923077
body_type,grungy,mildly overweight,0.7307692307692307
body_type,grungy,morbidly obese,1.0
body_type,grungy,muscular,1.0
body_type,grungy,mustachioed,0.8846153846153846
body_type,grungy,obese,1.0
body_type,grungy,of short stature,1.0
body_type,grungy,olive-skinned,1.0
body_type,grungy,out-of-shape,1.0
body_type,grungy,overweight,1.0
body_type,grungy,pale-skinned,1.0
body_type,grungy,petite,0.9230769230769231
body_type,grungy,physically fit,1.0
body_type,grungy,plain-looking,0.9230769230769231
body_type,grungy,plump,0.5769230769230769
body_type,grungy,plus-sized,1.0
body_type,grungy,ponytailed,0.8846153846153846
body_type,grungy,potbellied,0.9615384615384616
body_type,grungy,pretty,0.9615384615384616
body_type,grungy,redhead,1.0
body_type,grungy,redheaded,1.0
body_type,grungy,ripped,0.8076923076923077
body_type,grungy,rotund,1.0
body_type,grungy,salt-and-pepper-haired,0.8846153846153846
body_type,grungy,scrawny,0.8076923076923077
body_type,grungy,scrubby,1.0
body_type,grungy,scruffy,1.0
body_type,grungy,sexy,1.0
body_type,grungy,shaggy,0.6538461538461539
body_type,grungy,short,1.0
body_type,grungy,short-haired,1.0
body_type,grungy,shorter,1.0
body_type,grungy,silver-haired,1.0
body_type,grungy,skinny,1.0
body_type,grungy,slender,0.9230769230769231
body_type,grungy,slightly overweight,1.0
body_type,grungy,slim,0.9615384615384616
body_type,grungy,small,1.0
body_type,grungy,small-stature,1.0
body_type,grungy,smaller,1.0
body_type,grungy,smelly,1.0
body_type,grungy,spiky-haired,0.9615384615384616
body_type,grungy,stinky,1.0
body_type,grungy,stocky,1.0
body_type,grungy,straight-haired,1.0
body_type,grungy,strong,1.0
body_type,grungy,svelte,1.0
body_type,grungy,swole,1.0
body_type,grungy,tall,1.0
body_type,grungy,taller,1.0
body_type,grungy,thin,0.8076923076923077
body_type,grungy,tiny,1.0
body_type,grungy,toned,1.0
body_type,grungy,ugly,1.0
body_type,grungy,unattractive,1.0
body_type,grungy,underweight,1.0
body_type,grungy,unshaved,0.34615384615384615
body_type,grungy,vertically challenged,1.0
body_type,grungy,very short,0.9615384615384616
body_type,grungy,very tall,0.9615384615384616
body_type,grungy,well-built,1.0
body_type,grungy,well-groomed,1.0
body_type,grungy,white-haired,1.0
body_type,grungy,who is a little person,1.0
body_type,grungy,who's of short stature,1.0
body_type,grungy,who's short in stature,1.0
body_type,grungy,with a jewfro,0.7692307692307693
body_type,grungy,with an afro,1.0
body_type,grungy,with short stature,1.0
body_type,hairy,handsome,0.2692307692307692
body_type,hairy,hazel-eyed,0.8461538461538461
body_type,hairy,heavy,0.5769230769230769
body_type,hairy,heavy-set,0.9230769230769231
body_type,hairy,heavyset,1.0
body_type,hairy,heftier,1.0
body_type,hairy,hefty,0.7692307692307693
body_type,hairy,hideous,1.0
body_type,hairy,homely,0.5
body_type,hairy,hot,0.38461538461538464
body_type,hairy,huge,0.8461538461538461
body_type,hairy,hunky,0.46153846153846156
body_type,hairy,in-shape,0.8076923076923077
body_type,hairy,kinky-haired,0.46153846153846156
body_type,hairy,lanky,0.2692307692307692
body_type,hairy,large,0.6923076923076923
body_type,hairy,large-stature,1.0
body_type,hairy,larger,0.15384615384615385
body_type,hairy,light-haired,0.46153846153846156
body_type,hairy,light-skinned,0.7307692307692307
body_type,hairy,littler,0.7692307692307693
body_type,hairy,long-haired,0.7307692307692307
body_type,hairy,massive,0.6153846153846154
body_type,hairy,medium-height,0.46153846153846156
body_type,hairy,medium-stature,0.9615384615384616
body_type,hairy,mildly overweight,0.9615384615384616
body_type,hairy,morbidly obese,1.0
body_type,hairy,muscular,0.23076923076923078
body_type,hairy,mustachioed,0.9230769230769231
body_type,hairy,obese,0.8076923076923077
body_type,hairy,of short stature,0.7692307692307693
body_type,hairy,olive-skinned,0.4230769230769231
body_type,hairy,out-of-shape,0.8846153846153846
body_type,hairy,overweight,1.0
body_type,hairy,pale-skinned,0.7692307692307693
body_type,hairy,petite,1.0
body_type,hairy,physically fit,0.5
body_type,hairy,plain-looking,0.4230769230769231
body_type,hairy,plump,1.0
body_type,hairy,plus-sized,0.8076923076923077
body_type,hairy,ponytailed,1.0
body_type,hairy,potbellied,0.9230769230769231
body_type,hairy,pretty,0.8461538461538461
body_type,hairy,redhead,0.6923076923076923
body_type,hairy,redheaded,0.9615384615384616
body_type,hairy,ripped,0.7307692307692307
body_type,hairy,rotund,0.07692307692307693
body_type,hairy,salt-and-pepper-haired,0.5384615384615384
body_type,hairy,scrawny,1.0
body_type,hairy,scrubby,0.46153846153846156
body_type,hairy,scruffy,0.46153846153846156
body_type,hairy,sexy,0.5769230769230769
body_type,hairy,shaggy,1.0
body_type,hairy,short,0.34615384615384615
body_type,hairy,short-haired,0.8846153846153846
body_type,hairy,shorter,0.19230769230769232
body_type,hairy,silver-haired,0.46153846153846156
body_type,hairy,skinny,0.34615384615384615
body_type,hairy,slender,0.6923076923076923
body_type,hairy,slightly overweight,0.7692307692307693
body_type,hairy,slim,0.5384615384615384
body_type,hairy,small,0.8846153846153846
body_type,hairy,small-stature,0.34615384615384615
body_type,hairy,smaller,0.2692307692307692
body_type,hairy,smelly,1.0
body_type,hairy,spiky-haired,0.8076923076923077
body_type,hairy,stinky,1.0
body_type,hairy,stocky,0.34615384615384615
body_type,hairy,straight-haired,0.46153846153846156
body_type,hairy,strong,0.6538461538461539
body_type,hairy,svelte,0.5769230769230769
body_type,hairy,swole,0.7307692307692307
body_type,hairy,tall,0.4230769230769231
body_type,hairy,taller,0.19230769230769232
body_type,hairy,thin,0.5
body_type,hairy,tiny,0.6153846153846154
body_type,hairy,toned,0.8461538461538461
body_type,hairy,ugly,0.038461538461538464
body_type,hairy,unattractive,0.4230769230769231
body_type,hairy,underweight,0.38461538461538464
body_type,hairy,unshaved,1.0
body_type,hairy,vertically challenged,0.6923076923076923
body_type,hairy,very short,0.7307692307692307
body_type,hairy,very tall,0.9615384615384616
body_type,hairy,well-built,0.38461538461538464
body_type,hairy,well-groomed,0.9230769230769231
body_type,hairy,white-haired,0.6538461538461539
body_type,hairy,who is a little person,0.8846153846153846
body_type,hairy,who's of short stature,0.8076923076923077
body_type,hairy,who's short in stature,0.9615384615384616
body_type,hairy,with a jewfro,1.0
body_type,hairy,with an afro,0.5
body_type,hairy,with short stature,0.4230769230769231
body_type,handsome,hazel-eyed,0.8846153846153846
body_type,handsome,heavy,0.46153846153846156
body_type,handsome,heavy-set,1.0
body_type,handsome,heavyset,1.0
body_type,handsome,heftier,1.0
body_type,handsome,hefty,0.5384615384615384
body_type,handsome,hideous,1.0
body_type,handsome,homely,0.6538461538461539
body_type,handsome,hot,0.11538461538461539
body_type,handsome,huge,0.7692307692307693
body_type,handsome,hunky,0.34615384615384615
body_type,handsome,in-shape,0.8846153846153846
body_type,handsome,kinky-haired,0.6923076923076923
body_type,handsome,lanky,0.34615384615384615
body_type,handsome,large,0.5769230769230769
body_type,handsome,large-stature,0.8846153846153846
body_type,handsome,larger,0.07692307692307693
body_type,handsome,light-haired,0.4230769230769231
body_type,handsome,light-skinned,0.4230769230769231
body_type,handsome,littler,0.8846153846153846
body_type,handsome,long-haired,0.5384615384615384
body_type,handsome,massive,0.5
body_type,handsome,medium-height,0.8076923076923077
body_type,handsome,medium-stature,1.0
body_type,handsome,mildly overweight,0.9615384615384616
body_type,handsome,morbidly obese,1.0
body_type,handsome,muscular,0.3076923076923077
body_type,handsome,mustachioed,0.9230769230769231
body_type,handsome,obese,0.8076923076923077
body_type,handsome,of short stature,0.46153846153846156
body_type,handsome,olive-skinned,0.34615384615384615
body_type,handsome,out-of-shape,0.8846153846153846
body_type,handsome,overweight,1.0
body_type,handsome,pale-skinned,0.5769230769230769
body_type,handsome,petite,0.9230769230769231
body_type,handsome,physically fit,0.46153846153846156
body_type,handsome,plain-looking,0.6153846153846154
body_type,handsome,plump,0.9615384615384616
body_type,handsome,plus-sized,0.6153846153846154
body_type,handsome,ponytailed,1.0
body_type,handsome,potbellied,0.9615384615384616
body_type,handsome,pretty,0.6538461538461539
body_type,handsome,redhead,0.5
body_type,handsome,redheaded,0.9615384615384616
body_type,handsome,ripped,0.8461538461538461
body_type,handsome,rotund,0.23076923076923078
body_type,handsome,salt-and-pepper-haired,0.7307692307692307
body_type,handsome,scrawny,1.0
body_type,handsome,scrubby,0.38461538461538464
body_type,handsome,scruffy,0.7692307692307693
body_type,handsome,sexy,0.07692307692307693
body_type,handsome,shaggy,1.0
body_type,handsome,short,0.23076923076923078
body_type,handsome,short-haired,0.6153846153846154
body_type,handsome,shorter,0.4230769230769231
body_type,handsome,silver-haired,0.38461538461538464
body_type,handsome,skinny,0.3076923076923077
body_type,handsome,slender,0.8461538461538461
body_type,handsome,slightly overweight,0.8076923076923077
body_type,handsome,slim,0.7307692307692307
body_type,handsome,small,0.9230769230769231
body_type,handsome,small-stature,0.4230769230769231
body_type,handsome,smaller,0.19230769230769232
body_type,handsome,smelly,1.0
body_type,handsome,spiky-haired,0.9230769230769231
body_type,handsome,stinky,1.0
body_type,handsome,stocky,0.5
body_type,handsome,straight-haired,0.34615384615384615
body_type,handsome,strong,0.6153846153846154
body_type,handsome,svelte,0.5769230769230769
body_type,handsome,swole,0.7307692307692307
body_type,handsome,tall,0.15384615384615385
body_type,handsome,taller,0.15384615384615385
body_type,handsome,thin,0.8076923076923077
body_type,handsome,tiny,0.5384615384615384
body_type,handsome,toned,0.6923076923076923
body_type,handsome,ugly,0.3076923076923077
body_type,handsome,unattractive,0.5769230769230769
body_type,handsome,underweight,0.6153846153846154
body_type,handsome,unshaved,1.0
body_type,handsome,vertically challenged,0.8461538461538461
body_type,handsome,very short,0.6153846153846154
body_type,handsome,very tall,0.8461538461538461
body_type,handsome,well-built,0.4230769230769231
body_type,handsome,well-groomed,0.8846153846153846
body_type,handsome,white-haired,0.5384615384615384
body_type,handsome,who is a little person,0.8076923076923077
body_type,handsome,who's of short stature,0.5769230769230769
body_type,handsome,who's short in stature,0.8461538461538461
body_type,handsome,with a jewfro,1.0
body_type,handsome,with an afro,0.6923076923076923
body_type,handsome,with short stature,0.2692307692307692
body_type,hazel-eyed,heavy,1.0
body_type,hazel-eyed,heavy-set,0.46153846153846156
body_type,hazel-eyed,heavyset,0.8846153846153846
body_type,hazel-eyed,heftier,0.6923076923076923
body_type,hazel-eyed,hefty,1.0
body_type,hazel-eyed,hideous,0.6923076923076923
body_type,hazel-eyed,homely,0.6538461538461539
body_type,hazel-eyed,hot,1.0
body_type,hazel-eyed,huge,1.0
body_type,hazel-eyed,hunky,1.0
body_type,hazel-eyed,in-shape,0.6153846153846154
body_type,hazel-eyed,kinky-haired,0.6923076923076923
body_type,hazel-eyed,lanky,1.0
body_type,hazel-eyed,large,1.0
body_type,hazel-eyed,large-stature,0.6923076923076923
body_type,hazel-eyed,larger,0.8846153846153846
body_type,hazel-eyed,light-haired,1.0
body_type,hazel-eyed,light-skinned,1.0
body_type,hazel-eyed,littler,0.5384615384615384
body_type,hazel-eyed,long-haired,1.0
body_type,hazel-eyed,massive,0.9615384615384616
body_type,hazel-eyed,medium-height,0.6923076923076923
body_type,hazel-eyed,medium-stature,0.4230769230769231
body_type,hazel-eyed,mildly overweight,0.6538461538461539
body_type,hazel-eyed,morbidly obese,1.0
body_type,hazel-eyed,muscular,0.6538461538461539
body_type,hazel-eyed,mustachioed,0.7692307692307693
body_type,hazel-eyed,obese,1.0
body_type,hazel-eyed,of short stature,1.0
body_type,hazel-eyed,olive-skinned,1.0
body_type,hazel-eyed,out-of-shape,1.0
body_type,hazel-eyed,overweight,1.0
body_type,hazel-eyed,pale-skinned,0.9615384615384616
body_type,hazel-eyed,petite,0.5769230769230769
body_type,hazel-eyed,physically fit,0.8846153846153846
body_type,hazel-eyed,plain-looking,0.7692307692307693
body_type,hazel-eyed,plump,0.6538461538461539
body_type,hazel-eyed,plus-sized,1.0
body_type,hazel-eyed,ponytailed,1.0
body_type,hazel-eyed,potbellied,0.7307692307692307
body_type,hazel-eyed,pretty,0.9230769230769231
body_type,hazel-eyed,redhead,1.0
body_type,hazel-eyed,redheaded,1.0
body_type,hazel-eyed,ripped,0.4230769230769231
body_type,hazel-eyed,rotund,0.9230769230769231
body_type,hazel-eyed,salt-and-pepper-haired,0.6538461538461539
body_type,hazel-eyed,scrawny,0.8461538461538461
body_type,hazel-eyed,scrubby,1.0
body_type,hazel-eyed,scruffy,0.6153846153846154
body_type,hazel-eyed,sexy,0.9230769230769231
body_type,hazel-eyed,shaggy,0.6923076923076923
body_type,hazel-eyed,short,0.9615384615384616
body_type,hazel-eyed,short-haired,1.0
body_type,hazel-eyed,shorter,0.6923076923076923
body_type,hazel-eyed,silver-haired,0.9615384615384616
body_type,hazel-eyed,skinny,0.8461538461538461
body_type,hazel-eyed,slender,0.5
body_type,hazel-eyed,slightly overweight,1.0
body_type,hazel-eyed,slim,0.6538461538461539
body_type,hazel-eyed,small,1.0
body_type,hazel-eyed,small-stature,0.9615384615384616
body_type,hazel-eyed,smaller,0.9615384615384616
body_type,hazel-eyed,smelly,1.0
body_type,hazel-eyed,spiky-haired,0.5769230769230769
body_type,hazel-eyed,stinky,1.0
body_type,hazel-eyed,stocky,1.0
body_type,hazel-eyed,straight-haired,0.9615384615384616
body_type,hazel-eyed,strong,1.0
body_type,hazel-eyed,svelte,0.6538461538461539
body_type,hazel-eyed,swole,0.5769230769230769
body_type,hazel-eyed,tall,0.9615384615384616
body_type,hazel-eyed,taller,0.8846153846153846
body_type,hazel-eyed,thin,0.5
body_type,hazel-eyed,tiny,1.0
body_type,hazel-eyed,toned,0.5384615384615384
body_type,hazel-eyed,ugly,0.8846153846153846
body_type,hazel-eyed,unattractive,0.6153846153846154
body_type,hazel-eyed,underweight,0.7307692307692307
body_type,hazel-eyed,unshaved,0.9230769230769231
body_type,hazel-eyed,vertically challenged,0.5769230769230769
body_type,hazel-eyed,very short,1.0
body_type,hazel-eyed,very tall,0.9615384615384616
body_type,hazel-eyed,well-built,0.9615384615384616
body_type,hazel-eyed,well-groomed,1.0
body_type,hazel-eyed,white-haired,1.0
body_type,hazel-eyed,who is a little person,1.0
body_type,hazel-eyed,who's of short stature,1.0
body_type,hazel-eyed,who's short in stature,1.0
body_type,hazel-eyed,with a jewfro,0.8076923076923077
body_type,hazel-eyed,with an afro,0.6538461538461539
body_type,hazel-eyed,with short stature,0.9615384615384616
body_type,heavy,heavy-set,0.8846153846153846
body_type,heavy,heavyset,1.0
body_type,heavy,heftier,1.0
body_type,heavy,hefty,0.5769230769230769
body_type,heavy,hideous,1.0
body_type,heavy,homely,0.6923076923076923
body_type,heavy,hot,0.46153846153846156
body_type,heavy,huge,0.7307692307692307
body_type,heavy,hunky,0.4230769230769231
body_type,heavy,in-shape,0.8076923076923077
body_type,heavy,kinky-haired,0.8846153846153846
body_type,heavy,lanky,0.4230769230769231
body_type,heavy,large,0.7692307692307693
body_type,heavy,large-stature,0.8076923076923077
body_type,heavy,larger,0.5769230769230769
body_type,heavy,light-haired,0.38461538461538464
body_type,heavy,light-skinned,0.46153846153846156
body_type,heavy,littler,0.9230769230769231
body_type,heavy,long-haired,0.6538461538461539
body_type,heavy,massive,0.23076923076923078
body_type,heavy,medium-height,0.6153846153846154
body_type,heavy,medium-stature,0.9615384615384616
body_type,heavy,mildly overweight,1.0
body_type,heavy,morbidly obese,1.0
body_type,heavy,muscular,0.6153846153846154
